Year,State,Total_SAT_Takers,Total_Participation_Rate,Mean_Total_Score,Mean_ERW_Score,Mean_Math_Score,Race_Asian_N,Race_Asian_Pct,Race_Asian_Mean_Tot,Race_Asian_Mean_ERW,Race_Asian_Mean_Math,Race_Asian_Met_Both,Race_Asian_Met_ERW,Race_Asian_Met_Math,Race_Black_N,Race_Black_Pct,Race_Black_Mean_Tot,Race_Black_Mean_ERW,Race_Black_Mean_Math,Race_Black_Met_Both,Race_Black_Met_ERW,Race_Black_Met_Math,Race_Hispanic_N,Race_Hispanic_Pct,Race_Hispanic_Mean_Tot,Race_Hispanic_Mean_ERW,Race_Hispanic_Mean_Math,Race_Hispanic_Met_Both,Race_Hispanic_Met_ERW,Race_Hispanic_Met_Math,Race_White_N,Race_White_Pct,Race_White_Mean_Tot,Race_White_Mean_ERW,Race_White_Mean_Math,Race_White_Met_Both,Race_White_Met_ERW,Race_White_Met_Math,Race_Multi_N,Race_Multi_Pct,Race_Multi_Mean_Tot,Race_Multi_Mean_ERW,Race_Multi_Mean_Math,Race_Multi_Met_Both,Race_Multi_Met_ERW,Race_Multi_Met_Math,Race_NoResp_N,Race_NoResp_Pct,Race_NoResp_Mean_Tot,Race_NoResp_Mean_ERW,Race_NoResp_Mean_Math,Race_NoResp_Met_Both,Race_NoResp_Met_ERW,Race_NoResp_Met_Math,Gen_Female_N,Gen_Female_Pct,Gen_Female_Mean_Tot,Gen_Female_Mean_ERW,Gen_Female_Mean_Math,Gen_Female_Met_Both,Gen_Female_Met_ERW,Gen_Female_Met_Math,Gen_Male_N,Gen_Male_Pct,Gen_Male_Mean_Tot,Gen_Male_Mean_ERW,Gen_Male_Mean_Math,Gen_Male_Met_Both,Gen_Male_Met_ERW,Gen_Male_Met_Math,Gen_NoResp_N,Gen_NoResp_Pct,Gen_NoResp_Mean_Tot,Gen_NoResp_Mean_ERW,Gen_NoResp_Mean_Math,Gen_NoResp_Met_Both,Gen_NoResp_Met_ERW,Gen_NoResp_Met_Math,Edu_NoHS_N,Edu_NoHS_Pct,Edu_NoHS_Mean_Tot,Edu_NoHS_Mean_ERW,Edu_NoHS_Mean_Math,Edu_NoHS_Met_Both,Edu_NoHS_Met_ERW,Edu_NoHS_Met_Math,Edu_HS_N,Edu_HS_Pct,Edu_HS_Mean_Tot,Edu_HS_Mean_ERW,Edu_HS_Mean_Math,Edu_HS_Met_Both,Edu_HS_Met_ERW,Edu_HS_Met_Math,Edu_Assoc_N,Edu_Assoc_Pct,Edu_Assoc_Mean_Tot,Edu_Assoc_Mean_ERW,Edu_Assoc_Mean_Math,Edu_Assoc_Met_Both,Edu_Assoc_Met_ERW,Edu_Assoc_Met_Math,Edu_Bach_N,Edu_Bach_Pct,Edu_Bach_Mean_Tot,Edu_Bach_Mean_ERW,Edu_Bach_Mean_Math,Edu_Bach_Met_Both,Edu_Bach_Met_ERW,Edu_Bach_Met_Math,Edu_Grad_N,Edu_Grad_Pct,Edu_Grad_Mean_Tot,Edu_Grad_Mean_ERW,Edu_Grad_Mean_Math,Edu_Grad_Met_Both,Edu_Grad_Met_ERW,Edu_Grad_Met_Math,Edu_NoResp_N,Edu_NoResp_Pct,Edu_NoResp_Mean_Tot,Edu_NoResp_Mean_ERW,Edu_NoResp_Mean_Math,Edu_NoResp_Met_Both,Edu_NoResp_Met_ERW,Edu_NoResp_Met_Math,Loc_City_N,Loc_City_Pct,Loc_City_Mean_Tot,Loc_City_Mean_ERW,Loc_City_Mean_Math,Loc_City_Met_Both,Loc_City_Met_ERW,Loc_City_Met_Math,Loc_Suburb_N,Loc_Suburb_Pct,Loc_Suburb_Mean_Tot,Loc_Suburb_Mean_ERW,Loc_Suburb_Mean_Math,Loc_Suburb_Met_Both,Loc_Suburb_Met_ERW,Loc_Suburb_Met_Math,Loc_TownRural_N,Loc_TownRural_Pct,Loc_TownRural_Mean_Tot,Loc_TownRural_Mean_ERW,Loc_TownRural_Mean_Math,Loc_TownRural_Met_Both,Loc_TownRural_Met_ERW,Loc_TownRural_Met_Math,Loc_Unknown_N,Loc_Unknown_Pct,Loc_Unknown_Mean_Tot,Loc_Unknown_Mean_ERW,Loc_Unknown_Mean_Math,Loc_Unknown_Met_Both,Loc_Unknown_Met_ERW,Loc_Unknown_Met_Math,Inc_Lowest_N,Inc_Lowest_Pct,Inc_Lowest_Mean_Tot,Inc_Lowest_Mean_ERW,Inc_Lowest_Mean_Math,Inc_Lowest_Met_Both,Inc_Lowest_Met_ERW,Inc_Lowest_Met_Math,Inc_2ndLow_N,Inc_2ndLow_Pct,Inc_2ndLow_Mean_Tot,Inc_2ndLow_Mean_ERW,Inc_2ndLow_Mean_Math,Inc_2ndLow_Met_Both,Inc_2ndLow_Met_ERW,Inc_2ndLow_Met_Math,Inc_Middle_N,Inc_Middle_Pct,Inc_Middle_Mean_Tot,Inc_Middle_Mean_ERW,Inc_Middle_Mean_Math,Inc_Middle_Met_Both,Inc_Middle_Met_ERW,Inc_Middle_Met_Math,Inc_2ndHigh_N,Inc_2ndHigh_Pct,Inc_2ndHigh_Mean_Tot,Inc_2ndHigh_Mean_ERW,Inc_2ndHigh_Mean_Math,Inc_2ndHigh_Met_Both,Inc_2ndHigh_Met_ERW,Inc_2ndHigh_Met_Math,Inc_Highest_N,Inc_Highest_Pct,Inc_Highest_Mean_Tot,Inc_Highest_Mean_ERW,Inc_Highest_Mean_Math,Inc_Highest_Met_Both,Inc_Highest_Met_ERW,Inc_Highest_Met_Math,Inc_Unknown_N,Inc_Unknown_Pct,Inc_Unknown_Mean_Tot,Inc_Unknown_Mean_ERW,Inc_Unknown_Mean_Math,Inc_Unknown_Met_Both,Inc_Unknown_Met_ERW,Inc_Unknown_Met_Math,SAT_75th_Total,SAT_75th_ERW,SAT_75th_Math,SAT_75th_Reading,SAT_75th_Writing,SAT_75th_Math_Sub,SAT_75th_Hist_Soc,SAT_75th_Science,SAT_50th_Total,SAT_50th_ERW,SAT_50th_Math,SAT_50th_Reading,SAT_50th_Writing,SAT_50th_Math_Sub,SAT_50th_Hist_Soc,SAT_50th_Science,SAT_25th_Total,SAT_25th_ERW,SAT_25th_Math,SAT_25th_Reading,SAT_25th_Writing,SAT_25th_Math_Sub,SAT_25th_Hist_Soc,SAT_25th_Science,Race_AmInd_N,Race_AmInd_Pct,Race_AmInd_Mean_Tot,Race_AmInd_Mean_ERW,Race_AmInd_Mean_Math,Race_AmInd_Met_Both,Race_AmInd_Met_ERW,Race_AmInd_Met_Math,Race_NatHaw_N,Race_NatHaw_Pct,Race_NatHaw_Mean_Tot,Race_NatHaw_Mean_ERW,Race_NatHaw_Mean_Math,Race_NatHaw_Met_Both,Race_NatHaw_Met_ERW,Race_NatHaw_Met_Math,SAT_IQR_Spread
2023,Rhode,10745.0,0.95,0.0,0.0,0.0,369.0,0.03,1084.0,540.0,544.0,0.5,0.69,0.51,966.0,0.09,877.0,447.0,431.0,0.13,0.33,0.14,1744.0,0.16,888.0,454.0,435.0,0.15,0.35,0.16,5771.0,0.54,1020.0,522.0,498.0,0.37,0.65,0.38,374.0,0.03,988.0,508.0,480.0,0.29,0.58,0.3,1434.0,0.13,811.0,414.0,397.0,0.07,0.19,0.07,5350.0,0.5,962.0,496.0,466.0,0.26,0.54,0.26,5355.0,0.5,952.0,482.0,470.0,0.28,0.47,0.3,1304.0,0.12,850.0,433.0,417.0,0.1,0.29,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,0.05,955.0,491.0,464.0,0.23,0.54,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1845.0,0.17,1109.0,566.0,543.0,0.55,0.77,0.56,1989.0,0.19,845.0,431.0,414.0,0.09,0.27,0.1,2822.0,0.26,905.0,466.0,438.0,0.19,0.4,0.2,6506.0,0.61,967.0,492.0,475.0,0.28,0.53,0.3,865.0,0.08,982.0,501.0,480.0,0.29,0.58,0.3,1789.0,0.17,851.0,434.0,417.0,0.11,0.27,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090,560,540,28,29,27.0,28,28,930,480,460,24,24,23.0,23,24,790,400,380,21,20,19.0,20,21,74.0,0.01,821.0,412.0,409.0,0.04,0.16,0.07,13.0,0.0,918.0,473.0,445.0,0.23,0.31,0.31,300
2023,South,27195.0,0.5,0.0,0.0,0.0,932.0,0.03,1132.0,562.0,570.0,0.59,0.76,0.62,4805.0,0.18,911.0,469.0,442.0,0.14,0.43,0.15,2688.0,0.1,992.0,508.0,484.0,0.3,0.62,0.31,15046.0,0.55,1085.0,557.0,528.0,0.49,0.8,0.51,1168.0,0.04,1049.0,539.0,511.0,0.43,0.73,0.44,2195.0,0.08,899.0,462.0,437.0,0.14,0.38,0.15,14636.0,0.54,1019.0,528.0,491.0,0.34,0.68,0.35,12404.0,0.46,1039.0,526.0,513.0,0.42,0.67,0.44,2538.0,0.09,904.0,465.0,439.0,0.15,0.4,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2051.0,0.08,1000.0,515.0,485.0,0.3,0.65,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6030.0,0.22,1123.0,575.0,548.0,0.58,0.84,0.59,3795.0,0.14,892.0,458.0,434.0,0.12,0.38,0.13,4756.0,0.17,1045.0,536.0,509.0,0.4,0.7,0.42,10106.0,0.37,1034.0,530.0,504.0,0.39,0.7,0.41,10544.0,0.39,1008.0,516.0,492.0,0.34,0.63,0.36,2753.0,0.1,948.0,487.0,460.0,0.23,0.5,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160,600,570,30,30,28.5,30,30,1020,520,500,26,26,25.0,26,26,880,450,420,23,22,21.0,23,23,284.0,0.01,934.0,481.0,453.0,0.22,0.49,0.23,77.0,0.0,979.0,502.0,478.0,0.26,0.57,0.27,280
2023,South,150.0,0.01,0.0,0.0,0.0,17.0,0.11,1359.0,658.0,701.0,0.94,0.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.07,1146.0,579.0,567.0,0.55,0.73,0.55,95.0,0.63,1224.0,616.0,608.0,0.77,0.92,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.55,1199.0,602.0,597.0,0.71,0.85,0.73,65.0,0.43,1216.0,608.0,608.0,0.74,0.86,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.39,1296.0,653.0,642.0,0.86,0.95,0.86,11.0,0.07,1043.0,532.0,511.0,0.45,0.55,0.45,68.0,0.45,1247.0,619.0,628.0,0.81,0.9,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.39,1190.0,599.0,591.0,0.68,0.81,0.73,23.0,0.15,1137.0,580.0,556.0,0.61,0.87,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370,690,690,35,34,34.5,35,34,1210,610,600,31,31,30.0,31,32,1050,520,520,26,27,26.0,27,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320
2023,Tennessee,3207.0,0.04,0.0,0.0,0.0,404.0,0.13,1314.0,645.0,669.0,0.87,0.94,0.9,271.0,0.08,1076.0,552.0,523.0,0.47,0.77,0.49,238.0,0.07,1140.0,585.0,555.0,0.6,0.85,0.61,1915.0,0.6,1204.0,615.0,589.0,0.73,0.93,0.74,141.0,0.04,1217.0,622.0,595.0,0.74,0.93,0.74,223.0,0.07,1047.0,534.0,512.0,0.45,0.64,0.46,1686.0,0.53,1177.0,605.0,572.0,0.67,0.9,0.68,1498.0,0.47,1208.0,606.0,602.0,0.73,0.88,0.74,213.0,0.07,1029.0,524.0,505.0,0.44,0.6,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.03,1111.0,573.0,537.0,0.53,0.84,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.0,0.43,1257.0,638.0,619.0,0.8,0.96,0.81,229.0,0.07,983.0,500.0,483.0,0.31,0.54,0.33,1314.0,0.41,1206.0,615.0,591.0,0.73,0.9,0.73,581.0,0.18,1227.0,617.0,610.0,0.75,0.91,0.76,570.0,0.18,1136.0,576.0,560.0,0.6,0.81,0.62,312.0,0.1,1090.0,553.0,536.0,0.52,0.73,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340,680,670,34,35,33.5,34,34,1200,610,580,30,31,29.5,30,31,1060,540,510,27,27,25.5,27,27,12.0,0.0,1003.0,519.0,484.0,0.33,0.58,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280
2023,Texas,0.0,0.71,978.0,497.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141436.0,0.51,977.0,501.0,476.0,0.28,0.56,0.29,135612.0,0.49,979.0,493.0,486.0,0.32,0.53,0.35,36868.0,0.13,863.0,439.0,424.0,0.11,0.29,0.13,28844.0,0.1,887.0,449.0,438.0,0.13,0.35,0.15,70006.0,0.25,938.0,479.0,460.0,0.21,0.49,0.23,15059.0,0.05,971.0,496.0,474.0,0.26,0.57,0.28,66586.0,0.24,1072.0,545.0,527.0,0.48,0.76,0.5,41390.0,0.15,1135.0,575.0,560.0,0.59,0.81,0.61,56266.0,0.2,849.0,431.0,418.0,0.09,0.26,0.1,110334.0,0.4,963.0,490.0,473.0,0.27,0.51,0.29,91112.0,0.33,994.0,503.0,490.0,0.34,0.57,0.36,68554.0,0.25,969.0,494.0,475.0,0.28,0.55,0.3,34569.0,0.12,897.0,456.0,441.0,0.16,0.37,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,950,490,470,25,24,23.5,25,24,820,420,400,21,21,20.0,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-820
2023,Us,0.0,0.0,462.0,929.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,0.59,920.0,490.0,430.0,0.14,0.51,0.14,188.0,0.41,942.0,486.0,457.0,0.22,0.49,0.23,63.0,0.13,867.0,446.0,421.0,0.14,0.38,0.14,25.0,0.05,879.0,450.0,430.0,0.16,0.32,0.16,155.0,0.34,885.0,467.0,418.0,0.09,0.41,0.09,21.0,0.05,922.0,489.0,433.0,0.14,0.43,0.14,101.0,0.22,993.0,519.0,474.0,0.26,0.71,0.27,77.0,0.17,1045.0,548.0,497.0,0.34,0.74,0.34,83.0,0.18,841.0,445.0,396.0,0.07,0.28,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,0.68,868.0,461.0,407.0,0.06,0.39,0.06,146.0,0.32,1060.0,547.0,514.0,0.42,0.74,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040,550,500,28,28,25.0,28,27,890,480,420,24,24,21.0,24,23,790,420,370,21,21,18.5,21,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250
2023,Utah,0.0,0.02,828.0,1239.0,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,0.53,1218.0,617.0,601.0,0.73,0.9,0.76,376.0,0.45,1266.0,625.0,641.0,0.83,0.9,0.85,45.0,0.05,1175.0,590.0,585.0,0.6,0.82,0.64,17.0,0.02,1075.0,510.0,565.0,0.41,0.59,0.59,69.0,0.08,1133.0,561.0,572.0,0.59,0.78,0.64,26.0,0.03,1178.0,577.0,602.0,0.73,0.88,0.77,277.0,0.33,1232.0,615.0,617.0,0.8,0.91,0.81,399.0,0.48,1286.0,650.0,636.0,0.83,0.95,0.84,40.0,0.05,1120.0,554.0,566.0,0.53,0.7,0.63,186.0,0.22,1320.0,666.0,654.0,0.88,0.98,0.89,363.0,0.44,1266.0,634.0,632.0,0.84,0.93,0.86,149.0,0.18,1188.0,598.0,590.0,0.67,0.89,0.7,92.0,0.11,1189.0,586.0,603.0,0.7,0.83,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380,700,700,35,35,35.0,35,35,1250,630,620,31,32,31.0,32,32,1110,550,540,27,28,27.0,28,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270
2023,Vermont,0.0,0.45,958.0,1099.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521.0,0.51,1087.0,562.0,525.0,0.48,0.81,0.49,1378.0,0.47,1111.0,562.0,550.0,0.56,0.8,0.59,328.0,0.11,1031.0,526.0,505.0,0.39,0.67,0.42,34.0,0.01,1004.0,507.0,497.0,0.29,0.62,0.38,428.0,0.14,1025.0,526.0,498.0,0.35,0.75,0.36,165.0,0.06,1043.0,533.0,510.0,0.44,0.73,0.47,1087.0,0.37,1109.0,566.0,542.0,0.54,0.84,0.56,914.0,0.31,1178.0,605.0,573.0,0.68,0.9,0.69,330.0,0.11,986.0,505.0,481.0,0.29,0.58,0.31,322.0,0.11,1111.0,573.0,538.0,0.53,0.84,0.54,169.0,0.06,1129.0,564.0,565.0,0.64,0.82,0.64,2114.0,0.71,1090.0,558.0,532.0,0.5,0.79,0.52,306.0,0.1,1060.0,542.0,518.0,0.42,0.71,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220,630,600,32,31,30.0,32,32,1090,560,530,28,28,26.5,28,28,970,490,470,25,24,23.5,25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250
2023,US Virgin Islands,0.0,0.49,1113.0,569.0,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24457.0,0.52,1100.0,569.0,531.0,0.49,0.81,0.5,22371.0,0.47,1127.0,568.0,559.0,0.59,0.8,0.6,2872.0,0.06,1006.0,513.0,493.0,0.34,0.59,0.36,1248.0,0.03,957.0,484.0,472.0,0.25,0.53,0.27,6879.0,0.15,1015.0,521.0,493.0,0.34,0.67,0.35,2126.0,0.05,1031.0,532.0,500.0,0.36,0.72,0.38,16213.0,0.34,1127.0,576.0,551.0,0.57,0.86,0.59,16599.0,0.35,1199.0,611.0,588.0,0.7,0.91,0.71,4146.0,0.09,964.0,493.0,471.0,0.26,0.51,0.28,9052.0,0.19,1092.0,560.0,531.0,0.5,0.76,0.51,23849.0,0.51,1126.0,573.0,553.0,0.57,0.81,0.58,11529.0,0.24,1093.0,561.0,532.0,0.49,0.81,0.51,3178.0,0.07,1029.0,525.0,505.0,0.38,0.65,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260,640,620,32,33,31.0,32,32,1110,570,540,29,28,27.0,29,29,970,490,460,25,24,23.0,25,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290
2023,Washington,0.0,0.37,1081.0,549.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14016.0,0.5,1070.0,550.0,520.0,0.47,0.72,0.48,13746.0,0.49,1091.0,548.0,544.0,0.54,0.71,0.56,6202.0,0.22,946.0,483.0,463.0,0.26,0.49,0.28,1223.0,0.04,897.0,455.0,442.0,0.14,0.38,0.17,4334.0,0.15,996.0,508.0,487.0,0.33,0.61,0.35,1282.0,0.05,1033.0,529.0,504.0,0.4,0.71,0.43,8377.0,0.3,1154.0,585.0,569.0,0.65,0.87,0.67,7030.0,0.25,1235.0,625.0,610.0,0.78,0.93,0.79,5832.0,0.21,905.0,462.0,442.0,0.18,0.39,0.2,12508.0,0.45,1056.0,539.0,517.0,0.44,0.68,0.46,10047.0,0.36,1107.0,559.0,548.0,0.57,0.75,0.58,3943.0,0.14,1053.0,536.0,517.0,0.45,0.7,0.47,3503.0,0.12,1016.0,516.0,501.0,0.39,0.59,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250,640,620,32,32,31.0,32,32,1080,550,530,28,27,26.5,28,28,910,460,440,24,23,22.0,24,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340
